    57/299    0.818G   0.03853   0.02878  0.007395   0.07471        19       640    0.9525    0.9293    0.9758    0.6437   0.03052   0.02015  0.004262
    58/299    0.818G   0.03856   0.02964  0.007019   0.07522        14       640    0.9448    0.9381    0.9761    0.6437   0.03018    0.0198    0.0042
    59/299    0.818G   0.03796   0.02875  0.006963   0.07367        10       640    0.9458    0.9469    0.9768    0.6397   0.03042   0.01991  0.004194
    60/299    0.818G   0.03854   0.02945   0.00729   0.07528         5       640    0.9579    0.9447    0.9777    0.6473   0.03012   0.01985  0.004198
    61/299    0.818G   0.03859   0.02854  0.007103   0.07423         9       640    0.9518    0.9453     0.978    0.6576   0.02957   0.01971  0.004133
    62/299    0.818G   0.03838   0.02988  0.006992   0.07524        11       640    0.9597    0.9366    0.9777     0.664   0.02925   0.01974  0.004176
    63/299    0.818G   0.03885   0.02856  0.006886   0.07429        27       640    0.9479    0.9478      0.98    0.6543   0.02994   0.01998  0.004128
    64/299    0.818G   0.03851   0.02961  0.006959   0.07509        15       640    0.9577    0.9413    0.9774    0.6455   0.03009   0.01983  0.004209
    65/299    0.818G   0.03788   0.02881  0.007118    0.0738        15       640    0.9441    0.9448    0.9766    0.6483   0.02984   0.01997  0.004202
    66/299    0.818G   0.03794   0.02933  0.006785   0.07406        20       640    0.9505    0.9485    0.9788    0.6673   0.02927   0.01975  0.004135
    67/299    0.818G   0.03728   0.02895  0.007199   0.07342        19       640    0.9613    0.9439    0.9813    0.6767    0.0285   0.01919  0.004041
    68/299    0.818G   0.03759   0.02884  0.006932   0.07336        19       640    0.9577    0.9483    0.9815    0.6698   0.02928   0.01931  0.004072
    69/299    0.818G   0.03699   0.02909  0.006776   0.07286        13       640    0.9529    0.9553    0.9822    0.6646   0.02932   0.01891  0.004019
    70/299    0.818G   0.03684   0.02822  0.006709   0.07177        14       640    0.9671    0.9501    0.9818    0.6694    0.0295   0.01914  0.004013
    71/299    0.818G   0.03646   0.02833  0.006707    0.0715        19       640    0.9563    0.9497    0.9827    0.6756   0.02848   0.01894  0.004067
    72/299    0.818G   0.03648   0.02838  0.007065   0.07192        14       640    0.9595    0.9488    0.9824     0.681    0.0287   0.01896   0.00408
    73/299    0.818G   0.03681   0.02881  0.006597   0.07222        18       640    0.9613    0.9535    0.9845    0.6868   0.02806    0.0188  0.003983
    74/299    0.818G   0.03691   0.02815   0.00645   0.07151        26       640    0.9633     0.952    0.9835    0.6898   0.02796   0.01884  0.003998
    75/299    0.818G   0.03627   0.02792  0.006606   0.07079        20       640    0.9447    0.9632     0.984     0.692   0.02772   0.01858  0.003995
    76/299    0.818G   0.03701   0.02883  0.006573   0.07241        11       640     0.962    0.9631    0.9851    0.6964    0.0279   0.01871  0.004026
    77/299    0.818G   0.03599    0.0284  0.006414    0.0708        19       640    0.9649     0.957     0.985    0.6964   0.02735   0.01827  0.003898
    78/299    0.818G   0.03604   0.02681  0.006325   0.06918        15       640    0.9585    0.9606    0.9836    0.6867   0.02759   0.01841  0.003882
    79/299    0.818G   0.03591   0.02805  0.006271   0.07024        17       640    0.9647    0.9582    0.9864    0.7055   0.02735   0.01857  0.003962
    80/299    0.818G   0.03526   0.02794  0.006412   0.06961        23       640    0.9571    0.9547    0.9837    0.6983   0.02711   0.01828  0.003844
